artist,song,duration_ms,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Usher,Yeah! (feat. Lil Jon & Ludacris),0.3701319696292025,2004,0.9090909090909092,0.9161676646706587,0.7796843554708187,2,0.7814507362387588,1,0.1931274467159635,0.018730696341567373,0.0,0.020805772699939867,0.582843084821906,0.29833854884905064
Christina Milian,Dip It Low,0.2268271785227377,2004,0.5,0.7461077844311377,0.7065988772375807,11,0.8057614388773595,0,0.17572857764245325,0.011046118940044721,0.0005441624365482233,0.06470234515935058,0.6138624451813028,0.7234008698419434
Daddy Yankee,Gasolina,0.21447085513517594,2004,0.11363636363636363,0.8718562874251496,0.7902764537654909,0,0.6925091412194881,1,0.08394954327968683,0.34015095378925486,1.2182741116751268e-06,0.06903187011425135,0.7646807145149214,0.23860984406491992
Black Eyed Peas,Let's Get It Started - Spike Mix,0.28218814159387406,2004,0.5909090909090909,0.7856287425149702,0.7881580341065565,11,0.9045360213459829,0,0.22357546759460634,0.11985973494560549,0.0,0.3253156945279615,0.8117445716119371,0.2977087090272622
O-Zone,Dragostea Din Tei,0.2759857306828041,2004,0.625,0.8143712574850301,0.9639868657981144,0,0.8186085581579208,1,0.04240974336668117,0.18133635415778668,0.0,0.04353577871316898,0.6780404321317789,0.46464941126551407
Gwen Stefani,What You Waiting For?,0.29159953225954205,2004,0.6704545454545455,0.6550898203592816,0.9459802986971718,5,0.8872912343116909,1,0.08612440191387559,0.052132992780185836,8.31472081218274e-06,0.4359591100420926,0.7411487859664135,0.5039248965736713
Houston,I Like That,0.3328070355062428,2004,0.6590909090909092,0.8,0.4735727147547929,10,0.8196956220970453,0,0.16006959547629407,0.015759326412978617,0.0,0.09440769693325317,0.3710557278853353,0.3114591068208339
Jay Sean,Eyes On You - Radio Mix,0.20879384393203748,2004,0.46590909090909094,0.805988023952096,0.6536383857642198,7,0.7680106729914024,1,0.13375380600260983,0.07938762729758618,0.0,0.13770294648226097,0.6213498769921917,0.24203086878116065
Ashanti,Only U - No Intro,0.19751256917762816,2004,0.625,0.5652694610778444,0.5996186844613918,6,0.7381164146654808,0,0.043932144410613314,0.03830075345744507,1.7766497461928932e-06,0.20024052916416113,0.2566049844903198,0.22891694070223834
Destiny's Child,Lose My Breath,0.34760714112505586,2004,0.6818181818181819,0.8203592814371257,0.8940790170532782,1,0.7192410317225022,1,0.08808177468464552,0.007429244509728061,0.22233502538071065,0.09188214070956104,0.542197026419938,0.3911106396520633
Eric Prydz,Call on Me - Radio Mix,0.1572427023327747,2004,0.8068181818181819,0.5604790419161676,0.8284080076263107,10,0.6915703132720625,1,0.765115267507612,0.004355413549118999,0.0011675126903553299,0.983162958508719,0.43737298106749384,0.4397143842155511
Ciara,Goodies (feat. Petey Pablo),0.2963793224229818,2004,0.75,0.8347305389221558,0.6271581400275394,5,0.7020456566854433,0,0.05632883862548935,0.028362033351475763,1.5431472081218273e-06,0.33253156945279616,0.8919670553000321,0.2784422403733956
LL Cool J,Headsprung,0.4157932457846777,2004,0.625,0.7053892215568862,0.7743883063234827,0,0.729024607174622,1,0.011309264897781647,0.011660885132166534,2.5380710659898476e-05,0.06374022850270596,0.45662637715263665,0.26451283547257876
Spiderbait,Black Betty - Edit,0.2505024976693808,2004,0.7045454545454546,0.5185628742514972,0.8580658828513928,7,0.6936456171558455,0,0.1500652457590257,1.4344544482842273e-06,0.6,0.23752254960914007,0.33361856883089097,0.42449878009971365
George Michael,Amazing,0.4117678757146783,2004,0.6363636363636364,0.8095808383233534,0.7404935917805316,10,0.6764008301215536,0,0.035232709873858195,0.09055587978779911,1.7969543147208121e-06,0.11485267588695129,0.9005241202267622,0.4535509706163149
Britney Spears,My Prerogative,0.27184180888383547,2004,0.5909090909090909,0.7425149700598803,0.9353882004024996,10,0.795088447475047,0,0.2061765985210961,0.01299287854843046,1.9898477157360403e-06,0.09801563439567047,0.6213498769921917,0.33809138644319514
Nina Sky,Move Ya Body,0.3206285397121349,2004,0.75,0.8874251497005987,0.6960067789429085,11,0.7016997727048128,0,0.043497172683775565,0.020677455949953114,0.00033604060913705586,0.04341551413108839,0.8973152208792384,0.40467540044552885
Next,Wifey,0.35206091403383033,2004,0.5795454545454546,0.8383233532934131,0.6324541891748755,7,0.5840992192904437,0,0.18442801217920834,0.06862921893545447,0.0,0.07179795550210462,0.7358006203872072,0.26229182136416684
Robbie Williams,Radio,0.32493951167465096,2004,0.36363636363636365,0.5724550898203593,0.8675987713165978,5,0.7463682182033798,0,0.025445846020008697,0.0033717876417240994,0.05015228426395939,0.2868310282621768,0.8641565942881592,0.46406598069375193
Juanes,La Camisa Negra,0.27942103646543404,2004,0.7840909090909092,0.7449101796407187,0.7161317657027857,6,0.7952860954639787,0,0.01652892561983471,0.08584267231486521,0.0,0.04101022248947685,0.9999999999999999,0.24522647714012946
Avril Lavigne,Nobody's Home,0.26785415981850813,2004,0.6818181818181819,0.2622754491017964,0.902552695689016,5,0.8327898013637711,0,0.05763375380600262,0.0005090264070768605,0.0,0.16776909200240528,0.1485720397903519,0.8313023761536016
Stereophonics,Dakota,0.49690957197437124,2005,0.7727272727272727,0.45149700598802395,0.926914521766762,4,0.8407451329182726,1,0.09634623749456288,0.1321550587880417,0.0069238578680203035,0.08610944076969333,0.28548507861803396,0.5766349315795057
Coldplay,Speed of Sound,0.4712592887974004,2005,0.7727272727272727,0.46107784431137727,0.893019807223811,11,0.6793655499555293,0,0.07503262287951283,0.004980425844442841,0.0350253807106599,0.06386049308478653,0.33682746817841475,0.4180014850960009
Plain White T's,Hey There Delilah,0.322064632247148,2005,0.875,0.6311377245508982,0.25007944073721,2,0.4912540764897718,1,0.013266637668551545,0.8934405266988859,0.0,0.11124473842453399,0.2779976468071451,0.29139705102365554
KT Tunstall,Suddenly I See,0.23900567431684572,2005,0.7954545454545455,0.5485029940119761,0.7542633195636055,0,0.7313469710445697,1,0.04719443236189649,0.23051764952753168,0.0,0.10883944678292244,0.6694833672050488,0.2675891057600509
The Pussycat Dolls,Stickwitu,0.25463294768096656,2005,0.75,0.5017964071856289,0.5286516258870883,9,0.6970056329676846,1,0.07720748151370162,0.2899450480993068,0.0,0.0592904389657246,0.3678468285378115,0.13192823803967335
The All-American Rejects,Dirty Little Secret,0.21730801355800677,2005,0.7272727272727273,0.407185628742515,0.9533947675034423,10,0.8034884870046448,1,0.043497172683775565,0.000331768821681738,1.3705583756345176e-06,0.6331930246542393,0.4534174778051128,0.5558104381033204
T-Pain,I'm Sprung,0.3180419565346252,2005,0.7084703119758471,0.710179640718563,0.2903294142569643,0,0.43961853938136175,0,0.18442801217920834,0.09014603565971789,0.0,0.07155742633794349,0.136806075516098,0.26501007743714866
JoJo,Leave (Get Out) - Radio Edit,0.34958210515538357,2005,0.5454545454545455,0.6311377245508982,0.4852240228789323,5,0.5841980432849097,1,0.4997825141365812,0.15981953743352326,6.548223350253806e-05,0.06590499098015636,0.45555674403679536,0.17815848095894782
Kaiser Chiefs,I Predict A Riot,0.3238240476793499,2005,0.7045454545454546,0.31856287425149704,0.9788158034106557,8,0.853493428204368,1,0.11613745106568076,0.024878358262785494,0.0,0.1184606133493686,0.3977965557813669,0.6551859021958206
Bow Wow,Let Me Hold You (feat. Omarion),0.3650665775732461,2005,0.6931818181818182,0.8215568862275449,0.6430462874695477,6,0.6062852060480285,1,0.38234014789038717,0.09373217178042846,0.0004152284263959391,0.08214070956103428,0.6127928120654615,0.6066285668823592
Carrie Underwood,Before He Cheats,0.23426360515807798,2005,0.8522727272727273,0.4670658682634731,0.7351975426331956,6,0.8496887044174326,0,0.03762505437146586,0.2776497242568706,0.0,0.11725796752856284,0.269440581880415,0.5826747639758142
Ray J,One Wish,0.6052604635372603,2005,0.6931818181818182,0.47425149700598807,0.6324541891748755,5,0.6656784267220082,0,0.5585036972596783,0.2848219964982918,0.0,0.3818400481058329,0.6031661140228901,0.4485387716134508
Westlife,You Raise Me Up,0.3450555845947417,2005,0.0,0.0,0.3210464993115136,10,0.6877161774878942,1,0.017833840800347972,0.6465094395299579,0.0,0.08069753457606735,0.14322387421114557,0.09964065980693759
Toby Keith,As Good As I Once Was,0.30942001260959295,2005,0.75,0.6598802395209582,0.8633619319987289,5,0.7932107915801957,1,0.03501522401043933,0.27252667265585556,0.0,0.10523150932050511,0.6502299711199059,0.3915349527951629
Black Eyed Peas,Don't Lie,0.28560189251669155,2005,0.6818181818181819,0.6383233532934132,0.7733290964940155,9,0.7518035378990019,1,0.35406698564593303,0.16391797871433533,0.0,0.06843054720384846,0.6053053802545727,0.19800838018457634
Kaiser Chiefs,Everyday I Love You Less And Less,0.2821153939420067,2005,0.6477272727272727,0.4323353293413174,0.9544539773329096,1,0.7885166518430675,0,0.03806002609830361,0.004755011573998177,6.243654822335025e-06,0.2651834034876729,0.5764252861268585,0.6630489551288852
Nickelback,Photograph,0.39316064298146824,2005,0.75,0.46227544910179647,0.8697171909755322,8,0.8280462496294101,1,0.013049151805132664,0.0009352643002813171,0.00016852791878172588,0.13770294648226097,0.3710557278853353,0.5694879070754217
Foo Fighters,Best of You,0.3842854294536382,2005,0.8522727272727273,0.2838323353293413,0.937506620061434,1,0.760697697400929,0,0.10091344062635928,0.0007682528180882247,9.563451776649745e-05,0.20024052916416113,0.353941598031875,0.4652792510873025
The Pussycat Dolls,Beep,0.31351543597398324,2005,0.6363636363636364,0.9688622754491019,0.7203686050206546,7,0.6982903448957407,1,0.043932144410613314,0.009734617730184856,0.0,0.09416716776909201,0.5475451919991443,0.28960035005834317
Sean Paul,Temperature,0.28445140187419504,2005,0.875,0.9844311377245509,0.5773752780425802,0,0.782636624172349,0,0.09852109612875166,0.10858902142337226,0.0,0.059771497294046905,0.8384853995079687,0.43108226371061853
Mary J. Blige,One,0.39732611964024933,2005,0.7159090909090909,0.25748502994011974,0.8675987713165978,0,0.8574463879830023,1,0.1185297955632884,0.0861500554109261,0.0,0.12928442573662055,0.2469782864477484,0.8344979845125704
Fall Out Boy,"Dance, Dance",0.18123865001912992,2005,0.8295454545454546,0.5904191616766468,0.9597500264802455,11,0.855618144085384,0,0.28447150935189214,0.005339039456513899,0.0,0.07684906794948888,0.4395122472991764,0.36088495809907717
Nickelback,Far Away,0.33726080841501727,2005,0.7840909090909092,0.46586826347305393,0.786039614447622,6,0.7590176894950095,1,0.016746411483253593,0.0006780871099103589,0.0,0.10282621767889356,0.27264948122793875,0.48331255966903586
Meck,Thunder in My Heart Again (Radio Edit),0.20692665420077272,2005,0.5113636363636364,0.658682634730539,0.9184408431310243,2,0.7828836841585137,0,0.013484123531970427,0.00022725856902102993,0.7005076142131978,0.05796752856283824,0.8213712696545086,0.45744271772568157
Bob Sinclar,Love Generation - Radio Edit,0.25492124393095983,2005,0.5454545454545455,0.7017964071856289,0.8019277618896303,1,0.729123431169088,1,0.0843845150065246,0.17928713351738063,0.00013604060913705582,0.027059530968129884,0.5518237244625094,0.45097194229341253
The Pussycat Dolls,Stickwitu,0.25463294768096656,2005,0.75,0.5017964071856289,0.5286516258870883,9,0.6970056329676846,1,0.07720748151370162,0.2899450480993068,0.0,0.0592904389657246,0.3678468285378115,0.13192823803967335
Panic! At The Disco,I Write Sins Not Tragedies,0.19557263179449602,2005,0.7840909090909092,0.5233532934131737,0.8051053913780319,9,0.7922225516355371,0,0.2540234884732493,0.0754941080808147,0.0,0.1184606133493686,0.6780404321317789,0.7289036809165166
James Blunt,Goodbye My Lover,0.3924412495352233,2005,0.75,0.362874251497006,0.21830314585319352,4,0.3914912540764899,1,0.06089604175728579,0.9764339626353304,0.003472081218274111,0.08274203247143717,0.25125681891111346,0.19590007425480005
Nelly,Grillz,0.4261395784947164,2005,0.6704545454545455,0.8838323353293414,0.47569113441372735,4,0.6313370886451231,0,0.47368421052631576,0.03666137694512023,0.0,0.3433553818400481,0.8577387955931115,0.15233504826562005
Nickelback,Savin' Me,0.2864640869091948,2005,0.7272727272727273,0.3736526946107785,0.8051053913780319,3,0.8116414665480779,1,0.009569377990430623,0.0007293176259205099,0.0,0.47203848466626575,0.5175954647555888,0.6894292988225312
Bow Wow,Like You (feat. Ciara),0.25014414812499663,2005,0.7386363636363636,0.7005988023952097,0.5773752780425802,6,0.6003063543828442,1,0.1400608960417573,0.04762470737129255,0.0,0.051834034876728816,0.498342068670446,0.14584438315476822
KT Tunstall,Black Horse And The Cherry Tree,0.1599720864565427,2005,0.7159090909090909,0.7413173652694611,0.7743883063234827,4,0.6288170767862438,0,0.08895171813832102,0.3360525125084428,0.0,0.38304269392663864,0.9401005455128891,0.2971120186697783
Chris Brown,Gimme That,0.1989136350654459,2005,0.7045454545454546,0.6574850299401198,0.547717402817498,11,0.6661231346971045,0,0.05089169204001741,0.003812370079411398,6.690355329949238e-05,0.11605532170775705,0.43416408171997,0.17997507160284298
The Fray,How to Save a Life,0.40289535654432485,2005,0.8863636363636364,0.6119760479041916,0.7288422836563923,10,0.8120367625259414,1,0.03197042192257504,0.2756005036164646,0.0,0.09561034275405894,0.3453845331051449,0.41115943566351976
The Pussycat Dolls,Buttons,0.3032768775630076,2005,0.7613636363636364,0.5221556886227545,0.8072238110369663,2,0.7992884672398459,1,0.5367551109177905,0.15572109615271118,0.0,0.27119663259170174,0.4694619745427318,1.0000000000000002
Black Eyed Peas,Pump It,0.26961357525070995,2005,0.8409090909090909,0.6215568862275449,0.9279737315962292,1,0.8579899199525645,0,0.3431926924749891,0.009580926182154403,0.0,0.8785327720986169,0.75505401647235,0.6207568685690039
Madonna,Sorry,0.45502309064357427,2005,0.6818181818181819,0.5508982035928143,0.8707764008049994,0,0.7058503804723788,0,0.049586776859504134,0.0012201059692977566,0.013197969543147206,0.17739025856885146,0.43309444860412877,0.48366394399066526
The All-American Rejects,Dirty Little Secret,0.21730801355800677,2005,0.7272727272727273,0.407185628742515,0.9533947675034423,10,0.8034884870046448,1,0.043497172683775565,0.000331768821681738,1.3705583756345176e-06,0.6331930246542393,0.4534174778051128,0.5558104381033204
Chris Brown,Yo (Excuse Me Miss),0.3126532415814801,2005,0.7727272727272727,0.48742514970059886,0.5900857959961868,4,0.7247257634153572,1,0.541104828186168,0.12190895558601152,0.0,0.22549609140108237,0.5689378543159695,0.17734300413705317
Shakira,Hips Don't Lie (feat. Wyclef Jean),0.28315811028544025,2005,0.9204545454545455,0.777245508982036,0.8146382798432369,10,0.7225022235398755,0,0.10330578512396695,0.2909696584195099,0.0,0.46121467227901386,0.7700288800941277,0.2652288639015594
Mariah Carey,Don't Forget About Us - Radio Edit,0.3256562107634192,2005,0.7084703119758471,0.6838323353293414,0.5021713801504077,10,0.6768455380966499,0,0.035450195737277077,0.04321888299441956,0.0,0.09561034275405894,0.37212536100117655,0.5538347300307628
Keyshia Cole,Love,0.38349598271300245,2005,0.8068181818181819,0.6694610778443113,0.49157928185573563,5,0.801907303093191,1,0.011091779034362766,0.0655553879748454,0.0,0.09440769693325317,0.29939030912397047,0.37588177575050397
Craig David,Don't Love You No More (I'm Sorry),0.35292310842633356,2005,0.625,0.607185628742515,0.5328884652049571,7,0.6639984188160886,1,0.002827316224445417,0.47335029541564755,0.0,0.04870715574263379,0.5710771205476521,0.26581892436618226
Black Eyed Peas,Don't Phunk With My Heart,0.34157178037753333,2005,0.6931818181818182,0.6718562874251497,0.9247961021078276,5,0.8772605988734066,0,0.08220965637233581,0.009580926182154403,0.0,0.6319903788334336,0.6053053802545727,0.4698605070542061
Gorillaz,Feel Good Inc.,0.29540935373141564,2005,0.9204545454545455,0.8251497005988024,0.688592310136638,6,0.683614981717561,1,0.33449325793823403,0.008546069758749351,0.002365482233502538,0.7113650030066145,0.7850037437159054,0.5207117852975497
Jennifer Lopez,Get Right,0.3032041299111401,2005,0.7272727272727273,0.732934131736527,0.7457896409278678,0,0.7618341733372863,0,0.21052631578947367,0.022316832462277947,0.0,0.7294046903187011,0.3464541662209862,0.24573697889042123
Black Eyed Peas,My Humps,0.5764847256874653,2005,0.75,0.805988023952096,0.6642304840588921,1,0.7209210396284218,0,0.432361896476729,0.11371207302438736,1.4111675126903553e-05,0.10523150932050511,0.5860519841694298,0.42385568049220335
Mariah Carey,It's Like That,0.24346214158309665,2005,0.7084703119758471,0.8035928143712576,0.6123292024149983,8,0.7727542247257635,0,0.06133101348412354,0.09229771733214423,0.0,0.012026458208057731,0.8534602631297464,0.23823857006470783
Chris Brown,Run It! (feat. Juelz Santana),0.31487878085712895,2005,0.7954545454545455,0.858682634730539,0.45238851816544856,1,0.6815396778337781,0,0.23010004349717272,0.0251857413588464,0.0,0.4467829224293446,0.18600919884479622,0.27149411265513956
Katie Melua,Nine Million Bicycles,0.2267571252283468,2005,0.6704545454545455,0.4850299401197606,0.20347420824065246,0,0.2410317225022236,1,0.019573727707698996,0.5286792527066105,0.008720812182741117,0.12086590499098014,0.32720077013584337,0.14684549697676896
Sean Paul,We Be Burnin',0.26961357525070995,2005,0.6590909090909092,0.9832335329341317,0.7923948734244254,1,0.8063543828441546,1,0.2779469334493258,0.14854882391129004,0.0,0.06410102224894769,0.8791314579099369,0.3777779251087303
Bodyrockers,I Like The Way - Radio Edit,0.23455190140807125,2005,0.6022727272727273,0.61437125748503,0.8432369452388517,6,0.8338768653028956,1,0.04327968682035668,0.025390663422887004,0.01482233502538071,0.0751653638003608,0.7903519092951118,0.4506271878646442
Crazy Frog,Axel F,0.1505580014333982,2005,0.75,0.8754491017964072,0.902552695689016,2,0.8495404684257338,1,0.03806002609830361,0.28584660681849483,0.7035532994923857,0.05207456404088996,0.7999786073376832,0.5173040203670308
Daniel Powter,Bad Day,0.3250472859737138,2005,0.8295454545454546,0.562874251497006,0.7733290964940155,3,0.8153473663405475,1,0.016746411483253593,0.4590057509328052,0.003411167512690355,0.15574263379434755,0.5154561985239063,0.5305704359817546
The Pussycat Dolls,Don't Cha,0.42861838737316316,2005,0.8068181818181819,0.8934131736526947,0.610210782756064,1,0.8419310208518629,1,0.16485428447150935,0.005533715417352473,2.578680203045685e-06,0.126879134095009,0.5464755588833031,0.3976874933701072
Rihanna,Pon de Replay,0.3609361275616604,2005,0.8636363636363636,0.7784431137724552,0.6197436712212689,7,0.5978357545211979,1,0.29534580252283604,0.00013914208148357017,0.000781725888324873,0.09561034275405894,0.49192426997539845,0.25856582157632346
Mariah Carey,We Belong Together,0.2381812009290145,2005,0.7727272727272727,0.851497005988024,0.4460332591886452,0,0.6223935171459631,1,0.08634188777729447,0.027030039935211837,0.0,0.07817197835237522,0.7796555781366992,0.5301792723029596
Diddy,I Need a Girl (Pt. 1) [feat. Usher & Loon],0.41978089485000514,2005,0.7045454545454546,0.635928143712575,0.6907107297955725,6,0.729123431169088,1,0.4019138755980861,0.4067506246024512,0.0,0.2279013830426939,0.7732377794416515,0.19399066511085183
Robyn,With Every Heartbeat,0.382383213075178,2005,0.39772727272727276,0.41676646706586823,0.8580658828513928,4,0.7931613795829628,0,0.035450195737277077,0.00896615999003259,4.588832487309645e-05,0.30006013229104034,0.40100545512889074,0.40344887026625653
Nickelback,Rockstar,0.37462346354264897,2005,0.7727272727272727,0.5832335329341318,0.9057303251774176,0,0.865204071548572,1,0.033492822966507185,0.04700994117917074,0.0,0.386650631389056,0.7005027275644453,0.5572623846398643
The Veronicas,Untouched,0.38356873036486994,2005,0.6477272727272727,0.5125748502994012,0.771210676835081,6,0.7718648087755707,0,0.45846020008699445,0.01750116395732375,0.017461928934010152,0.15574263379434755,0.4320248154882875,0.7756245359074998
Madonna,Hung Up,0.6055110387825815,2005,0.8295454545454546,0.6227544910179641,0.6271581400275394,9,0.633412392528906,0,0.04784688995215311,0.0039763077306438814,0.1634517766497462,0.05664461815995189,0.39244839020216066,0.4309496658533999
Sugababes,Push The Button,0.28315811028544025,2005,0.7159090909090909,0.9976047904191616,0.6409278678106133,8,0.7618341733372863,1,0.08220965637233581,0.04967392801169859,0.0,0.06554419723391461,0.8299283345812386,0.43755303914288757
The Chemical Brothers,Galvanize,0.7566106060687707,2005,0.7045454545454546,0.7377245508982035,0.698125198601843,7,0.8317521494218797,1,0.11287516311439756,0.01442733299671469,0.02253807106598985,0.4107035478051714,0.34966306556850996,0.29160920759520537
Gorillaz,DARE,0.35565249255010156,2005,0.8181818181818182,0.755688622754491,0.8856053384175405,11,0.7244787034291926,0,0.030448020878642887,0.023443903814501267,0.0882233502538071,0.33253156945279616,0.992512568189111,0.3994178954068103
Shakira,La Tortura (feat. Alejandro Sanz),0.2691474514072629,2005,0.8068181818181819,0.7317365269461078,0.771210676835081,0,0.7484435220871628,1,0.04240974336668117,0.03041125399188181,0.00031269035532994924,0.12206855081178593,0.8277890683495561,0.2651426752943673
Fat Joe,Get It Poppin' (feat. Nelly) - Radio Version,0.26490922709661424,2005,0.4545454545454546,0.9293413173652696,0.5244147865692194,1,0.6401818361498173,1,0.7585906916050458,0.06432585559060178,0.0,0.051593505712567655,0.5154561985239063,0.27045984936883427
Backstreet Boys,Incomplete,0.3410679355294143,2005,0.7045454545454546,0.36886227544910183,0.5657239699184408,4,0.7747801166123135,1,0.0215311004784689,0.2366653114487498,0.0,0.06650631389055922,0.13573644240025673,0.48803967327887987
Franz Ferdinand,Do You Want To,0.2748244626104013,2005,0.6818181818181819,0.3389221556886227,0.9417434593793029,0,0.8705405672497283,1,0.0469769464984776,0.07416211466455078,0.0005005076142131979,0.9374624173180999,0.8042571398010483,0.41816060252466325
Natalie Imbruglia,Shiver,0.2954443803786111,2005,0.5795454545454546,0.4311377245508982,0.7870988242770893,1,0.7917778436604408,1,0.01826881252718575,0.0011586293500855753,2.852791878172589e-06,0.153337342152736,0.28976361108139903,0.22637106184364064
Thirty Seconds To Mars,The Kill,0.31937027477057545,2005,0.8295454545454546,0.059880239520958056,0.907848744836352,4,0.821869749975294,0,0.12157459765115271,0.0014147819301363305,0.0002984771573604061,0.6740829825616356,0.2683709487645737,0.8152845550015912
Bobby V.,"Slow Down - 12"" Version",0.39247627618241876,2005,0.7272727272727273,0.5257485029940119,0.7171909755322529,11,0.771716572783872,0,0.17355371900826444,0.18338557479819273,4.994923857868021e-06,0.45640408899579077,0.6288373088030805,0.8355587673703193
Ciara,"1, 2 Step (feat. Missy Elliott) - Main",0.240371713557468,2005,0.5795454545454546,0.9700598802395208,0.469335875436924,5,0.4730704615080542,0,0.2996955197912136,0.04547302569886621,0.001299492385786802,0.03126879134095009,0.8160231040753022,0.3516097379866342
Robbie Williams,Tripping,0.4408049662397008,2005,0.6477272727272727,0.6431137724550899,0.9184408431310243,2,0.7933590275718945,0,0.042844715093518934,0.039017980681587176,0.00019390862944162435,0.050270595309681296,0.8449031982030163,0.38450063646971466
Rob Thomas,Lonely No More,0.3061867836377059,2005,0.625,0.5053892215568863,0.8909013875648766,9,0.8578910959580986,0,0.18660287081339716,0.03379246804855177,0.0,0.08226097414311484,0.8769921916782544,0.74102975495916
Red Hot Chili Peppers,Dani California,0.45577751073701456,2006,0.8522727272727273,0.5113772455089822,0.9089079546658193,0,0.8970253977665777,1,0.04458460200086996,0.019755306661770396,8.720812182741116e-06,0.3902585688514732,0.7400791528505722,0.23977007531558292
Westlife,The Rose,0.28588749440920824,2006,0.7084703119758471,0.17125748502994015,0.15686897574409492,9,0.5340448660934876,1,0.013484123531970427,0.80327481852102,0.0,0.07095610342754059,0.14322387421114557,0.3285907499734805
Christina Aguilera,Ain't No Other Man,0.31229219767961935,2006,0.7045454545454546,0.8778443113772456,0.7277830738269251,7,0.7803142603024015,1,0.432361896476729,0.0038328622858154584,0.00868020304568528,0.09801563439567047,0.5058295004813349,0.4501100562214915
MIKA,Grace Kelly,0.20135741729669732,2006,0.7727272727272727,0.6538922155688625,0.8188751191611058,0,0.7270975392825378,1,0.04828186167899087,0.024775897230765193,0.010355329949238578,0.41190619362597714,0.674831532784255,0.41244563487854047
Christina Aguilera,Candyman,0.21881685374488746,2006,0.7386363636363636,0.6670658682634731,0.7775659358118844,8,0.7807589682774978,0,0.4497607655502393,0.012787956484389858,0.014923857868020304,0.14491882140709558,0.7293828216921596,0.7488928078922246
Justin Timberlake,My Love (feat. T.I.),0.4396113658775792,2006,0.8068181818181819,0.7688622754491019,0.6621120643999576,11,0.7230457555094377,0,0.4367116137451066,0.28379738617808875,1.1979695431472081e-05,0.7943475646422129,0.823510535886191,0.3973493688341997
Omarion,Ice Box,0.3864409154348962,2006,0.6363636363636364,0.7736526946107785,0.7161317657027857,8,0.7445399743057615,1,0.24097433666811657,0.19363167800022293,0.0,0.12928442573662055,0.8374157663921274,0.47129256391216723
Amy Winehouse,You Know I'm No Good,0.38784198132271397,2006,0.7045454545454546,0.6898203592814371,0.795572502912827,9,0.8354086372171163,1,0.016746411483253593,0.01350518370853197,0.004345177664974619,0.058448586891160545,0.7443576853139373,0.2874986740214278
My Chemical Romance,Teenagers,0.13180796775392972,2006,0.8977272727272728,0.4000000000000001,0.8495922042156551,4,0.8622887637118293,1,0.08699434536755114,0.05182560968412493,0.0,0.19542994588093804,0.8748529254465718,0.3422881086241647
The Fratellis,Chelsea Dagger,0.2756489359982325,2006,0.7613636363636364,0.4574850299401198,0.8051053913780319,7,0.8584840399248939,1,0.26272292301000433,0.0502886942038204,0.0,0.07348165965123273,0.5860519841694298,0.6264917258937097
The Raconteurs,"Steady, As She Goes",0.27554116169916965,2006,0.625,0.47425149700598807,0.5540726617943014,9,0.788170767862437,1,0.21052631578947367,0.01350518370853197,0.009299492385786801,0.10402886349969935,0.5336399614932079,0.4221716877055267
Keane,Is It Any Wonder?,0.1971542196332441,2006,0.6590909090909092,0.4311377245508982,0.9533947675034423,11,0.8767170669038443,0,0.028490648107872996,1.9467596083857385e-05,0.00018071065989847714,0.375826819001804,0.8320676008129211,0.45967036172695463
JoJo,Too Little Too Late,0.2982114855070511,2006,0.5340909090909091,0.48622754491017967,0.8135790700137696,6,0.7498764700069177,0,0.04327968682035668,0.011558424100146231,3.939086294416244e-06,0.14972940469031867,0.6919456626377153,0.15236819772992471
Ne-Yo,So Sick,0.2537707532884633,2006,0.8409090909090909,0.3868263473053893,0.5498358224764325,6,0.6017393023025991,1,0.6237494562853415,0.2520344662517951,0.0,0.20144317498496692,0.5796341854743823,0.21727484883844284
Scissor Sisters,I Don't Feel Like Dancin',0.4724825270917644,2006,0.7045454545454546,0.6922155688622755,0.9195000529604914,7,0.8451922126692362,1,0.009569377990430623,0.019960228725810998,0.0,0.38544798556825016,0.8630869611723179,0.3182613768961494
Rascal Flatts,What Hurts The Most,0.27241570702634543,2006,0.7727272727272727,0.48862275449101805,0.6557568054231543,5,0.759956517442435,0,0.009786863853849498,0.008996898299638682,0.0,0.2928442573662057,0.3122259065140657,0.5037591492521483
Huey,"Pop, Lock & Drop It - Video Edit",0.39883495982713,2006,0.5795454545454546,0.711377245508982,0.6239805105391378,11,0.6745231742267023,0,0.432361896476729,0.0031361272680774047,0.0,0.39747444377630786,0.6491603380040646,0.5573817227113611
Razorlight,America,0.3684803284960635,2006,0.75,0.38083832335329343,0.5434805634996291,2,0.7678130250024706,1,0.01587646802957808,0.3022403719417431,3.3096446700507615e-06,0.4010823812387252,0.11862231254679645,0.20495650790283237
Just Jack,Starz In Their Eyes,0.49288689626184845,2006,0.5795454545454546,0.6479041916167665,0.7892172439360238,3,0.6810455578614488,1,0.09134406263592866,0.0018656104710256596,0.0003614213197969543,0.534576067348166,0.6609263022783186,0.4228744563487855
Justin Timberlake,What Goes Around.../...Comes Around (Interlude),0.9041536214858843,2006,0.7840909090909092,0.6682634730538923,0.7076580870670479,7,0.7788813123826466,1,0.10374075685080471,0.12498278654662058,0.001035532994923858,0.6632591701743836,0.4213284843298748,0.10595231781054426
